2019-10-28 08:58:10[yx129:main] INFO  PropertiesUtils:Loading properties file from path:classpath:\config.properties
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 18 common frames omitted
2019-10-28 11:46:44[yx129:DubboRegistryExpireTimer-thread-1] WARN  RedisRegistry: [DUBBO] Failed to write provider heartbeat to redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry.deferExpired(RedisRegistry.java:161) [yxw_dubbo-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry.access$4(RedisRegistry.java:157) [yxw_dubbo-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$1.run(RedisRegistry.java:149) [yxw_dubbo-1.0.jar:na]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471) [na:1.7.0_67]
	at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:304) [na:1.7.0_67]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:178) [na:1.7.0_67]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) [na:1.7.0_67]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145) [na:1.7.0_67]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615) [na:1.7.0_67]
	at java.lang.Thread.run(Thread.java:745) [na:1.7.0_67]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 11 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 18 common frames omitted
2019-10-28 11:46:46[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:46[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 14:30:49[yx129:main] INFO  PropertiesUtils:Loading properties file from path:classpath:\config.properties
2019-10-28 14:30:49[yx129:main] INFO  LogbackContainer:using logger: logback
2019-10-28 14:30:49[yx129:main] INFO  Main:Use container type([spring]) to run dubbo serivce.
2019-10-28 14:30:49[yx129:main] INFO  ClassPathXmlApplicationContext:Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6072f9c0: startup date [Mon Oct 28 14:30:49 CST 2019]; root of context hierarchy
2019-10-28 14:30:49[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from class path resource [spring-framework.xml]
2019-10-28 14:30:50[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from URL [file:/D:/eclipse2019project/yxw/yxw-interfaces-dispatcher/target/classes/dubbo/dubbo-service.xml]
2019-10-28 14:30:50[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from class path resource [dubbo/consumer/service.xml]
2019-10-28 14:30:50[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from class path resource [dubbo/provider/service.xml]
2019-10-28 14:30:51[yx129:main] INFO  YxwPropertyPlaceholderConfigurer:Loading properties file from URL [file:/D:/eclipse2019project/yxw/yxw-interfaces-dispatcher/target/classes/framework_dev.properties]
2019-10-28 14:30:51[yx129:main] INFO  AutowiredAnnotationBeanPostProcessor:JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2019-10-28 14:30:51[yx129:main] INFO  SpringContextHolder:注入ApplicationContext到SpringContextHolder:org.springframework.context.support.ClassPathXmlApplicationContext@6072f9c0: startup date [Mon Oct 28 14:30:49 CST 2019]; root of context hierarchy
2019-10-28 14:30:52[yx129:main] INFO  AbstractConfig: [DUBBO] The service ready on spring started. service: com.yxw.mobileapp.invoke.OutsideInvokeService, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 14:30:52[yx129:main] INFO  AbstractConfig: [DUBBO] Export dubbo service com.yxw.mobileapp.invoke.OutsideInvokeService to local registry, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 14:30:52[yx129:main] INFO  AbstractConfig: [DUBBO] Export dubbo service com.yxw.mobileapp.invoke.OutsideInvokeService to url dubbo://192.168.0.88:20003/com.yxw.mobileapp.invoke.OutsideInvokeService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.mobileapp.invoke.OutsideInvokeService&methods=openService&organization=www.yxw129.com&owner=www.yxw129.com&pid=11616&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572244252485&version=dev, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 14:30:52[yx129:main] INFO  AbstractConfig: [DUBBO] Register dubbo service com.yxw.mobileapp.invoke.OutsideInvokeService url dubbo://192.168.0.88:20003/com.yxw.mobileapp.invoke.OutsideInvokeService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.mobileapp.invoke.OutsideInvokeService&methods=openService&organization=www.yxw129.com&owner=www.yxw129.com&pid=11616&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572244252485&version=dev to registry registry://127.0.0.1:6379/com.alibaba.dubbo.registry.RegistryService?application=www.yxw129.dispatcher.com&dubbo=1.0&organization=www.yxw129.com&owner=www.yxw129.com&password=yixiang129&pid=11616&registry=redis&timestamp=1572244252467, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 14:30:52[yx129:main] INFO  AbstractServer: [DUBBO] Start NettyServer bind /0.0.0.0:20003, export /192.168.0.88:20003, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 14:30:52[yx129:main] INFO  RedisRegistry: [DUBBO] Load registry store file C:\Users\T440s\.dubbo\dubbo-registry-127.0.0.1.cache, data: {com.yxw.insurance.interfaces.service.InsuranceLocalDataService:dev=dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=4928&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232699085&version=dev, com.yxw.interfaces.service.YxwCommService:dev=dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=5908&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572062837987&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=22316&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571907065299&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=7496&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571898798876&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=23096&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571987003722&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=12196&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572224303047&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=17544&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571883860047&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=12224&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572053590072&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=22104&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572066014254&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=1796&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571900171414&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=16576&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572228505747&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=16520&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572231440868&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=19148&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571965357564&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=17864&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571883722292&version=dev, com.yxw.cache.core.serve.ServeComm:rc=dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=24560&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232643753&version=rc, com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService:dev=dubbo://192.168.0.88:20025/com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService?anyhost=true&application=www.yxw129.insurance.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService&methods=hospitalSettlement,hospitalFeeDetailInfo,hospitalRegistration&organization=www.yxw129.com&owner=www.yxw129.com&pid=2356&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1570600495653&version=dev dubbo://192.168.0.88:20025/com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService?anyhost=true&application=www.yxw129.insurance.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService&methods=hospitalSettlement,hospitalFeeDetailInfo,hospitalRegistration&organization=www.yxw129.com&owner=www.yxw129.com&pid=10228&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571366535420&version=dev dubbo://192.168.0.88:20025/com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService?anyhost=true&application=www.yxw129.insurance.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService&methods=hospitalFeeDetailInfo,hospitalSettlement,hospitalRegistration&organization=www.yxw129.com&owner=www.yxw129.com&pid=15756&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1570523528161&version=dev dubbo://192.168.0.88:20025/com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService?anyhost=true&application=www.yxw129.insurance.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService&methods=hospitalSettlement,hospitalFeeDetailInfo,hospitalRegistration&organization=www.yxw129.com&owner=www.yxw129.com&pid=6184&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1570600751098&version=dev}, dubbo version: 1.0, current host: 127.0.0.1
